datetime,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,raining
2024-11-14 19:00:00,75.2,75.2,59.0,57.15,0.0,0,0,0,6.5,0.0,0.0,1015.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-14 20:00:00,69.3,69.3,63.4,81.52,0.0,0,0,0,6.7,0.6,37.4,1015.1,0.0,0.8,0.0,0.0,0,10.0,Clear,fog,"42182099999,VIDP,42181099999",False
2024-11-14 21:00:00,71.6,71.6,57.2,60.47,0.0,0,0,0,6.7,0.0,0.0,1016.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-14 22:00:00,71.6,71.6,60.8,68.77,0.0,0,0,0,6.7,0.0,0.0,1016.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-14 23:00:00,66.0,66.0,63.1,90.49,0.0,0,0,0,6.5,0.0,0.0,1015.3,0.0,0.7,0.0,0.0,0,10.0,Clear,fog,"42182099999,VIDP,42181099999",False
2024-11-15 00:00:00,68.0,68.0,62.6,82.87,0.0,0,0,0,6.5,3.4,340.0,1015.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-15 01:00:00,68.0,68.0,62.6,82.87,0.0,0,0,0,6.3,0.0,0.0,1015.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-15 02:00:00,63.4,63.4,61.6,93.86,0.0,0,0,0,6.0,0.0,0.0,1014.8,0.0,0.2,0.0,0.0,0,10.0,Clear,fog,"42182099999,VIDP,42181099999",False
2024-11-15 03:00:00,66.2,66.2,60.8,82.75,0.0,0,0,0,5.6,0.0,0.0,1015.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-15 04:00:00,64.4,64.4,60.8,88.1,0.0,0,0,0,4.7,3.4,50.0,1015.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-15 05:00:00,62.2,62.2,61.1,96.12,0.0,0,0,0,3.6,0.0,0.0,1014.6,62.2,0.2,0.0,0.0,0,10.0,Partially cloudy,fog,"42182099999,VIDP,42181099999",False
2024-11-15 06:00:00,62.6,62.6,59.0,88.01,0.0,0,0,0,3.4,2.2,320.4,1016.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-15 07:00:00,64.4,64.4,60.8,88.1,0.0,0,0,0,4.7,0.0,0.0,1016.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-15 08:00:00,65.4,65.4,63.4,93.26,0.0,0,0,0,5.4,0.0,2.0,1016.4,100.0,0.6,28.3,0.1,0,10.0,Overcast,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-11-15 09:00:00,73.4,73.4,62.6,68.97,0.0,0,0,0,7.8,0.0,0.0,1017.0,0.0,0.6,184.8,0.7,2,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-15 10:00:00,77.0,77.0,60.8,57.39,0.0,0,0,0,8.7,0.0,0.0,1017.0,0.0,0.6,372.0,1.3,4,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-15 11:00:00,80.9,83.3,66.6,61.82,0.0,0,0,0,11.2,3.7,232.0,1015.1,0.0,0.6,529.2,1.9,5,10.0,Clear,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-11-15 12:00:00,82.4,81.7,55.4,39.62,0.0,0,0,0,13.9,6.9,270.0,1015.0,0.0,1.2,633.7,2.3,6,10.0,Clear,clear-day,"VIDP,42181099999",False
2024-11-15 13:00:00,84.2,82.8,53.6,35.01,0.0,0,0,0,14.8,6.9,250.0,1014.0,0.0,1.2,669.3,2.4,7,10.0,Clear,clear-day,"VIDP,42181099999",False
2024-11-15 14:00:00,85.6,86.8,63.6,47.89,0.0,0,0,0,16.6,6.4,272.0,1012.5,22.6,1.3,622.0,2.2,6,10.0,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",False
2024-11-15 15:00:00,86.0,83.6,50.0,28.94,0.0,0,0,0,17.2,9.2,290.0,1013.0,0.0,1.9,540.7,1.9,5,10.0,Clear,clear-day,"VIDP,42181099999",False
2024-11-15 16:00:00,84.2,82.5,51.8,32.77,0.0,0,0,0,17.4,8.1,300.0,1013.0,0.0,1.9,375.0,1.3,4,10.0,Clear,clear-day,"VIDP,42181099999",False
2024-11-15 17:00:00,78.6,78.6,63.8,60.59,0.0,0,0,0,16.1,1.3,326.0,1011.9,2.2,1.3,213.5,0.8,2,10.0,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-11-15 18:00:00,77.0,77.0,53.6,44.28,0.0,0,0,0,11.0,3.4,340.0,1013.0,0.0,1.9,48.3,0.2,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-15 19:00:00,75.2,75.2,53.6,47.01,0.0,0,0,0,7.2,3.4,340.0,1014.0,0.0,1.9,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-15 20:00:00,69.3,69.3,61.3,75.62,0.0,0,0,0,7.2,0.0,0.0,1013.3,1.0,1.3,0.0,0.0,0,10.0,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-11-15 21:00:00,71.6,71.6,55.4,56.66,0.0,0,0,0,6.9,3.4,20.0,1014.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-15 22:00:00,71.6,71.6,57.2,60.47,0.0,0,0,0,6.7,2.2,342.5,1014.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-15 23:00:00,65.5,65.5,60.7,84.41,0.0,0,0,0,6.5,0.0,0.0,1013.6,1.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-11-16 00:00:00,68.0,68.0,59.0,72.94,0.0,0,0,0,6.9,0.0,0.0,1014.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 01:00:00,66.2,66.2,59.0,77.61,0.0,0,0,0,6.5,0.0,0.0,1014.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 02:00:00,63.8,63.8,60.0,87.41,0.0,0,0,0,6.5,0.0,0.0,1013.2,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"42182099999,VIDP,42181099999",False
2024-11-16 03:00:00,66.2,66.2,59.0,77.61,0.0,0,0,0,6.3,0.0,0.0,1013.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 04:00:00,64.4,64.4,60.8,88.1,0.0,0,0,0,5.6,0.0,0.0,1013.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 05:00:00,62.0,62.0,60.1,93.37,0.0,0,0,0,5.6,0.0,0.0,1012.9,0.2,0.2,0.0,0.0,0,10.0,Clear,fog,"42182099999,VIDP,42181099999",False
2024-11-16 06:00:00,62.6,62.6,60.8,93.84,0.0,0,0,0,5.8,0.0,0.0,1014.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 07:00:00,62.6,62.6,60.8,93.84,0.0,0,0,0,6.0,0.0,0.0,1014.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 08:00:00,63.8,63.8,60.7,89.56,0.0,0,0,0,7.6,0.0,357.0,1014.4,0.0,0.2,27.2,0.1,0,10.0,Clear,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-11-16 09:00:00,69.8,69.8,59.0,68.57,0.0,0,0,0,10.1,2.2,288.3,1015.0,0.0,0.6,182.9,0.7,2,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 10:00:00,75.2,75.2,57.2,53.57,0.0,0,0,0,12.1,2.2,270.0,1015.0,0.0,0.6,370.5,1.3,4,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 11:00:00,80.0,80.0,62.8,55.77,0.0,0,0,0,14.8,5.5,270.0,1014.0,0.0,0.6,527.7,1.9,5,10.0,Clear,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-11-16 12:00:00,80.6,80.3,53.6,39.34,0.0,0,0,0,16.3,5.8,290.0,1014.0,0.0,0.6,632.0,2.3,6,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-16 13:00:00,82.4,81.4,53.6,37.1,0.0,0,0,0,16.6,4.7,280.0,1013.0,0.0,1.2,671.5,2.4,7,10.0,Clear,clear-day,"VIDP,42181099999",False
2024-11-16 14:00:00,83.8,85.1,63.8,51.1,0.0,0,0,0,16.3,6.3,274.0,1011.7,0.0,0.7,648.9,2.3,6,10.0,Clear,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-11-16 15:00:00,82.4,81.2,51.8,34.73,0.0,0,0,0,15.7,4.7,280.0,1012.0,0.0,1.2,526.6,1.9,5,10.0,Clear,clear-day,"VIDP,42181099999",False
2024-11-16 16:00:00,80.6,80.3,53.6,39.34,0.0,0,0,0,15.4,3.4,260.0,1012.0,0.0,1.2,393.7,1.4,4,10.0,Clear,clear-day,"VIDP,42181099999",False
2024-11-16 17:00:00,78.7,78.7,67.8,69.28,0.0,0,0,0,14.8,0.0,359.0,1011.0,0.0,0.7,215.5,0.8,2,10.0,Clear,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-11-16 18:00:00,75.2,75.2,57.2,53.57,0.0,0,0,0,9.6,0.0,0.0,1013.0,0.0,1.2,46.1,0.2,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-16 19:00:00,73.4,73.4,57.2,56.9,0.0,0,0,0,6.9,2.2,325.7,1013.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-16 20:00:00,69.3,69.3,63.2,81.13,0.0,0,0,0,6.9,0.0,0.0,1013.2,6.4,0.7,0.0,0.0,0,10.0,Clear,fog,"42182099999,VIDP,42181099999",False
2024-11-16 21:00:00,71.6,71.6,57.2,60.47,0.0,0,0,0,6.7,0.0,0.0,1014.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-16 22:00:00,69.8,69.8,57.2,64.29,0.0,0,0,0,6.7,0.0,0.0,1014.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-16 23:00:00,65.5,65.5,60.8,85.01,0.0,0,0,0,6.7,0.0,0.0,1013.6,6.2,0.7,0.0,0.0,0,10.0,Clear,fog,"42182099999,VIDP,42181099999",False
2024-11-17 00:00:00,68.0,68.0,57.2,68.38,0.0,0,0,0,6.5,0.0,0.0,1014.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-17 01:00:00,64.4,64.4,59.0,82.63,0.0,0,0,0,6.3,0.0,0.0,1014.0,0.0,1.2,0.0,0.0,0,10.0,Clear,clear-night,"VIDP,42181099999",False
2024-11-17 02:00:00,64.4,64.4,60.9,88.48,0.0,0,0,0,6.3,0.0,0.0,1013.3,27.2,0.7,0.0,0.0,0,10.0,Partially cloudy,fog,"42182099999,VIDP,42181099999",False
2024-11-17 03:00:00,66.2,66.2,59.0,77.61,0.0,0,0,0,5.6,3.4,260.0,1013.0,27.2,1.2,0.0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-11-17 04:00:00,64.4,64.4,57.2,77.46,0.0,0,0,0,5.4,3.4,280.0,1013.0,27.2,1.2,0.0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-11-17 05:00:00,63.4,63.4,60.1,89.07,0.0,0,0,0,5.4,0.0,0.0,1013.2,27.2,0.2,0.0,0.0,0,10.0,Partially cloudy,fog,"42182099999,VIDP,42181099999",False
2024-11-17 06:00:00,64.4,64.4,57.2,77.46,0.0,0,0,0,4.7,0.0,0.0,1014.0,27.2,0.6,0.0,0.0,0,10.0,Partially cloudy,fog,"VIDP,42181099999",False
2024-11-17 07:00:00,64.4,64.4,57.2,77.46,0.0,0,0,0,3.8,2.2,1.5,1015.0,27.2,0.6,0.0,0.0,0,10.0,Partially cloudy,fog,"VIDP,42181099999",False
2024-11-17 08:00:00,65.1,65.1,61.6,88.6,0.0,0,0,0,3.4,0.0,359.0,1014.8,0.0,0.2,19.0,0.1,0,10.0,Clear,fog,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-11-17 09:00:00,69.8,69.8,62.6,77.91,0.0,0,0,0,2.9,3.4,240.0,1016.0,0.0,0.6,151.0,0.5,2,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-17 10:00:00,75.2,75.2,60.8,60.93,0.0,0,0,0,1.8,2.2,300.0,1016.0,0.0,0.6,330.0,1.2,3,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-17 11:00:00,77.9,77.9,65.3,65.16,0.0,0,0,0,0.9,1.0,288.0,1014.9,0.0,0.6,484.0,1.7,5,10.0,Clear,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-11-17 12:00:00,78.8,78.8,57.2,47.55,0.0,0,0,0,1.6,5.8,310.0,1015.0,0.0,0.6,586.0,2.1,6,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-17 13:00:00,78.8,78.8,57.2,47.55,0.0,0,0,0,3.1,6.9,300.0,1014.0,0.0,0.6,628.0,2.3,6,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-17 14:00:00,79.4,79.4,66.0,63.49,0.0,0,0,0,6.9,2.3,290.0,1012.6,0.0,0.6,602.0,2.2,6,10.0,Clear,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-11-17 15:00:00,75.2,75.2,57.2,53.57,0.0,0,0,0,7.2,10.3,280.0,1014.0,0.0,0.6,511.0,1.8,5,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-17 16:00:00,71.6,71.6,59.0,64.5,0.0,0,0,0,6.9,9.2,270.0,1014.0,0.0,0.6,365.0,1.3,4,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-17 17:00:00,70.6,70.6,64.6,81.23,0.0,0,0,0,6.0,5.0,270.0,1013.0,0.0,0.6,188.0,0.7,2,10.0,Clear,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-11-17 18:00:00,68.0,68.0,60.8,77.77,0.0,0,0,0,5.6,6.9,260.0,1014.0,0.0,0.6,34.0,0.1,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-17 19:00:00,64.4,64.4,62.6,93.88,0.0,0,0,0,7.6,8.1,260.0,1015.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,"VIDP,42181099999",False
2024-11-17 20:00:00,64.3,64.3,62.2,93.14,0.0,0,0,0,7.4,1.7,264.0,1014.9,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,"42182099999,VIDP,42181099999",False
2024-11-17 21:00:00,62.6,62.6,60.8,93.84,0.0,0,0,0,6.9,5.8,250.0,1015.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,"VIDP,42181099999",False
2024-11-17 22:00:00,60.8,60.8,59.0,93.79,0.0,0,0,0,7.6,8.1,270.0,1016.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,"VIDP,42181099999",False
2024-11-17 23:00:00,62.5,62.5,61.2,95.56,0.0,0,0,0,7.6,3.3,264.0,1015.4,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,"42182099999,VIDP,42181099999",False
2024-11-18 00:00:00,60.8,60.8,59.0,93.79,0.0,0,0,0,8.9,6.9,260.0,1015.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,"VIDP,42181099999",False
2024-11-18 01:00:00,60.8,60.8,60.8,100.0,0.0,0,0,0,9.6,6.9,270.0,1015.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,"VIDP,42181099999",False
2024-11-18 02:00:00,61.6,61.6,60.8,97.25,0.0,0,0,0,8.9,5.8,264.0,1015.3,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,"VIDP,42181099999",False
2024-11-18 03:00:00,60.7,60.7,60.7,100.0,0.0,0,0,0,8.1,5.8,260.0,1015.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,VIDP,False
2024-11-18 04:00:00,60.7,60.7,60.7,100.0,0.0,0,0,0,7.6,5.8,260.0,1015.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,VIDP,False
2024-11-18 05:00:00,60.7,60.7,60.7,100.0,0.0,0,0,0,6.9,5.8,260.0,1015.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,VIDP,False
2024-11-18 06:00:00,60.7,60.7,60.7,100.0,0.0,0,0,0,8.1,4.7,260.0,1016.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,VIDP,False
2024-11-18 07:00:00,60.7,60.7,60.7,100.0,0.0,0,0,0,8.1,5.8,270.0,1017.0,100.0,0.0,0.0,0.0,0,10.0,Overcast,cloudy,VIDP,False
2024-11-18 08:00:00,62.1,62.1,60.7,95.14,0.0,0,0,0,8.9,1.3,338.0,1017.2,100.0,0.0,25.1,0.1,0,10.0,Overcast,cloudy,"VIDP,VIDD",False
2024-11-18 09:00:00,62.5,62.5,60.7,93.84,0.0,0,0,0,11.9,4.9,315.0,1018.0,100.0,0.0,179.4,0.6,2,10.0,Overcast,cloudy,"VIDP,VIDD",False
2024-11-18 10:00:00,65.3,65.3,60.7,85.02,0.0,0,0,0,14.1,1.0,336.0,1018.0,100.0,0.0,367.5,1.3,4,10.0,Overcast,cloudy,"VIDP,VIDD",False
2024-11-18 11:00:00,68.5,68.5,63.5,84.05,0.0,0,0,0,16.6,5.8,305.0,1017.2,100.0,0.0,526.5,1.9,5,10.0,Overcast,cloudy,"VIDP,VIDD",False
2024-11-18 12:00:00,70.7,70.7,63.9,79.07,0.0,0,0,0,17.4,3.6,317.0,1017.0,100.0,0.0,633.0,2.3,6,10.0,Overcast,cloudy,"VIDP,VIDD",False
2024-11-18 13:00:00,72.5,72.5,63.1,72.38,0.0,0,0,0,17.4,8.7,317.0,1016.0,100.0,0.0,588.6,2.1,6,10.0,Overcast,cloudy,"VIDP,VIDD",False
2024-11-18 14:00:00,71.5,71.5,57.1,60.46,0.0,0,0,0,17.0,5.8,270.0,1016.0,29.2,0.6,544.4,2.0,5,10.0,Partially cloudy,fog,VIDP,False
2024-11-18 15:00:00,73.3,73.3,57.1,56.89,0.0,0,0,0,15.7,5.8,290.0,1015.0,18.0,0.6,511.5,1.8,5,10.0,Clear,fog,VIDP,False
2024-11-18 16:00:00,71.5,71.5,57.1,60.46,0.0,0,0,0,14.5,5.8,290.0,1015.0,26.2,0.6,376.0,1.4,4,10.0,Partially cloudy,fog,VIDP,False
2024-11-18 17:00:00,67.9,67.9,57.1,68.37,0.0,0,0,0,12.5,3.4,250.0,1015.0,10.6,0.6,202.5,0.7,2,10.0,Clear,fog,VIDP,False
2024-11-18 18:00:00,66.1,66.1,58.9,77.61,0.0,0,0,0,7.6,3.4,240.0,1015.0,3.2,0.6,44.4,0.2,0,10.0,Clear,fog,VIDP,False
2024-11-18 19:00:00,66.1,66.1,58.9,77.61,0.0,0,0,0,6.5,2.2,260.0,1016.0,0.4,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-18 20:00:00,64.3,64.3,60.7,88.1,0.0,0,0,0,6.3,0.0,0.0,1016.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-18 21:00:00,62.5,62.5,58.9,88.01,0.0,0,0,0,5.8,2.2,250.0,1017.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-18 22:00:00,62.5,62.5,58.9,88.01,0.0,0,0,0,5.8,2.2,230.0,1016.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-18 23:00:00,62.5,62.5,58.9,88.01,0.0,0,0,0,6.0,0.0,0.0,1016.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-19 00:00:00,60.7,60.7,58.9,93.79,0.0,0,0,0,5.8,0.0,0.0,1016.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-19 01:00:00,60.7,60.7,58.9,93.79,0.0,0,0,0,6.3,2.2,260.0,1016.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-19 02:00:00,58.9,58.9,57.1,93.74,0.0,0,0,0,6.3,2.2,240.0,1016.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-19 03:00:00,58.9,58.9,57.1,93.74,0.0,0,0,0,6.5,2.2,220.0,1016.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-19 04:00:00,57.1,57.1,57.1,100.0,0.0,0,0,0,6.7,2.2,220.0,1016.0,100.0,0.6,0.0,0.0,0,10.0,Overcast,fog,VIDP,False
2024-11-19 05:00:00,57.1,57.1,55.3,93.7,0.0,0,0,0,6.7,0.0,0.0,1016.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-19 06:00:00,57.1,57.1,55.3,93.7,0.0,0,0,0,6.5,4.7,220.0,1017.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-19 07:00:00,57.1,57.1,53.5,87.74,0.0,0,0,0,6.3,3.4,230.0,1017.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-19 08:00:00,60.7,60.7,53.5,77.15,0.0,0,0,0,7.4,4.7,250.0,1019.0,20.0,0.6,24.5,0.1,0,10.0,Clear,fog,VIDP,False
2024-11-19 09:00:00,62.5,62.5,51.7,67.76,0.0,0,0,0,10.1,4.7,270.0,1019.0,0.0,0.6,179.7,0.6,2,10.0,Clear,fog,VIDP,False
2024-11-19 10:00:00,64.3,64.3,51.7,63.61,0.0,0,0,0,11.2,4.7,260.0,1020.0,0.0,0.6,369.6,1.3,4,10.0,Clear,fog,VIDP,False
2024-11-19 11:00:00,71.1,71.1,54.5,55.79,0.0,0,0,0,12.3,3.4,311.0,1019.0,0.0,0.6,528.5,1.9,5,10.0,Clear,fog,"VIDP,VIDD",False
2024-11-19 12:00:00,71.5,71.5,51.7,49.65,0.0,0,0,0,14.3,3.4,270.0,1018.0,0.0,0.6,634.1,2.3,6,10.0,Clear,fog,VIDP,False
2024-11-19 13:00:00,73.3,73.3,49.9,43.71,0.0,0,0,0,15.2,3.4,290.0,1017.0,0.4,0.6,676.9,2.4,7,10.0,Clear,fog,VIDP,False
2024-11-19 14:00:00,75.1,75.1,49.9,41.15,0.0,0,0,0,15.2,3.4,290.0,1016.0,0.0,0.6,646.5,2.3,6,10.0,Clear,fog,VIDP,False
2024-11-19 15:00:00,75.1,75.1,51.7,43.99,0.0,0,0,0,14.8,5.8,270.0,1016.0,0.0,0.6,555.9,2.0,6,10.0,Clear,fog,VIDP,False
2024-11-19 16:00:00,73.3,73.3,51.7,46.73,0.0,0,0,0,13.6,4.7,250.0,1016.0,0.0,0.6,405.3,1.5,4,10.0,Clear,fog,VIDP,False
2024-11-19 17:00:00,71.5,71.5,53.5,53.05,0.0,0,0,0,12.1,4.7,250.0,1016.0,0.0,0.6,219.4,0.8,2,10.0,Clear,fog,VIDP,False
2024-11-19 18:00:00,67.9,67.9,53.5,59.99,0.0,0,0,0,6.7,3.4,220.0,1016.0,0.0,0.6,46.4,0.2,0,10.0,Clear,fog,VIDP,False
2024-11-19 19:00:00,66.1,66.1,55.3,68.17,0.0,0,0,0,6.7,3.4,230.0,1016.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-19 20:00:00,64.3,64.3,53.5,67.96,0.0,0,0,0,6.5,0.0,0.0,1017.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-19 21:00:00,64.3,64.3,53.5,67.96,0.0,0,0,0,6.3,0.0,0.0,1017.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-19 22:00:00,62.5,62.5,53.5,72.39,0.0,0,0,0,6.0,0.0,0.0,1017.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-19 23:00:00,62.5,62.5,53.5,72.39,0.0,0,0,0,5.8,0.0,0.0,1017.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 00:00:00,60.7,60.7,55.3,82.38,0.0,0,0,0,6.0,0.0,0.0,1016.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 01:00:00,58.9,58.9,55.3,87.83,0.0,0,0,0,6.0,0.0,0.0,1016.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 02:00:00,58.9,58.9,55.3,87.83,0.0,0,0,0,6.3,0.0,0.0,1015.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 03:00:00,57.1,57.1,53.5,87.74,0.0,0,0,0,6.3,0.0,0.0,1015.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 04:00:00,57.1,57.1,53.5,87.74,0.0,0,0,0,6.3,0.0,0.0,1015.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 05:00:00,57.1,57.1,53.5,87.74,0.0,0,0,0,6.3,2.2,304.2,1015.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 06:00:00,55.3,55.3,53.5,93.65,0.0,0,0,0,6.0,0.0,0.0,1016.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 07:00:00,55.3,55.3,53.5,93.65,0.0,0,0,0,6.0,0.0,0.0,1016.0,0.0,0.6,0.0,0.0,0,10.0,Clear,fog,VIDP,False
2024-11-20 08:00:00,58.9,58.9,51.7,76.99,0.0,0,0,0,5.8,4.7,230.0,1017.0,0.0,0.6,23.9,0.1,0,10.0,Clear,fog,VIDP,False
2024-11-20 09:00:00,62.5,62.5,48.1,59.27,0.0,0,0,0,8.5,5.8,240.0,1018.0,0.0,0.6,180.2,0.6,2,10.0,Clear,fog,VIDP,False
2024-11-20 10:00:00,66.1,66.1,48.1,52.27,0.0,0,0,0,9.2,3.4,260.0,1018.0,0.0,0.6,371.1,1.3,4,10.0,Clear,fog,VIDP,False
2024-11-20 11:00:00,71.5,71.5,48.1,43.43,0.0,0,0,0,10.5,2.2,260.0,1018.0,0.0,0.6,530.6,1.9,5,10.0,Clear,fog,VIDP,False
2024-11-20 12:00:00,75.1,75.1,48.1,38.48,0.0,0,0,0,13.0,3.4,280.0,1017.0,0.0,0.6,636.4,2.3,6,10.0,Clear,fog,VIDP,False
2024-11-20 13:00:00,76.9,76.9,46.3,33.87,0.0,0,0,0,13.4,4.7,300.0,1016.0,0.0,1.2,679.0,2.4,7,10.0,Clear,clear-day,VIDP,False
2024-11-20 14:00:00,76.9,76.9,48.1,36.24,0.0,0,0,0,13.4,3.4,290.0,1015.0,0.0,1.2,650.3,2.3,7,10.0,Clear,clear-day,VIDP,False
2024-11-20 15:00:00,76.9,76.9,48.1,36.24,0.0,0,0,0,13.2,3.4,290.0,1015.0,0.0,1.2,556.0,2.0,6,10.0,Clear,clear-day,VIDP,False
